,Unnamed: 0,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour)
364,546.0,E0296,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,TOYOTA,PRIUS C,2013,PARKING ENFORCE.(1125 HOWE ST),12723.0,,519.4641619,60.68976,mileage,12,201.69759031652728,2566198.4415971767,
365,547.0,E0435,"AUTO, PASSENGER, COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,TOYOTA,PRIUS,2004,MANITOBA YD. (250 W. 70TH),4410.0,,85.2858336,22.80832,mileage,21,245.44223097667367,1082400.238607131,
366,548.0,E1114,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,NATIONAL YD. (701 NATIONAL),8251.0,,19.16666722,7.26472,mileage,12,201.69759031652728,1664206.8177016666,
367,551.0,E1659,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SMALL EQUIP. POOL,FORD,E250,2009,MANITOBA YD. (250 W. 70TH),7256.0,,29.21805596,9.53417,mileage,16,272.7826313892652,1979310.7733605083,
368,552.0,E1794,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING SOLID WASTE MNGMNT,DODGE,GRAND CARAVAN,2012,CROSSROADS (507 W. BROADWAY),4447.0,,81.40749937,22.6411,mileage,13,228.41661799246899,1015768.7002125096,
369,553.0,A1422,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2002,SOUTH SIDE TRANSFER STATION,10150.0,,95.32194404,32.48225,mileage,23,272.7826313892652,2768743.7086010417,
370,554.0,A1423,"TRUCK, SUV, COMPACT, 4X4",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,ESCAPE,2005,DELTA LANDFILL,7661.0,,64.44972086,25.92416,mileage,20,272.7826313892652,2089787.7390731606,
371,556.0,A5471,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2008,BRITANNIA CC (1060 NAPIER),18.0,,66.46388841,34.26306,mileage,17,272.7826313892652,4910.087365006773,
372,557.0,A5507,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2005,MOUNT PLEASANT CC (3161 Ontario),177.0,,14.93861127,11.23834,mileage,20,272.7826313892652,48282.52575589994,
373,558.0,A5640,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2013,DELTA LANDFILL,6830.0,,17.28472252,9.57721,mileage,12,227.79524525581917,1555841.525097245,
374,559.0,A7524,"AUTO, PASSENGER, COMPACT WAGON",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,FOCUS,2003,SUNSET NURSERY (290 E. 51ST),3060.0,,252.5425014,12.61333,mileage,22,272.7826313892652,834714.8520511515,
375,560.0,A7529,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2003,SUNSET NURSERY (290 E. 51ST),5997.0,,285.4708294,30.31249,mileage,22,272.7826313892652,1635877.4404414233,
376,561.0,A7538,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,STANLEY PARK SERVICE YD.,12029.0,,27.22888899,4.79222,mileage,20,272.7826313892652,3281302.272981471,
377,562.0,A7539,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,EVANS YARD (955 EVANS AVE.),5520.0,,67.30722219,13.70612,mileage,20,272.7826313892652,1505760.1252687438,
378,563.0,A7558,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2006,JERICHO WRKS YD(N.FT.DISCOVRY),4445.0,,13.26666665,12.78027,mileage,19,272.7826313892652,1212518.7965252837,
379,564.0,A7582,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,SUNSET NURSERY (290 E. 51ST),16014.0,,51.36111164,21.75919,mileage,20,272.7826313892652,4368341.059067693,
380,565.0,B1418,"TRUCK, SUV, COMPACT, 4X4",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,ESCAPE,2006,DELTA LANDFILL,2093.0,,37.32916676,26.37668,mileage,19,272.7826313892652,570934.0474977321,
381,566.0,B5381,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2012,THUNDERBIRD CC (2311 CASSIAR),2274.0,,75.30472279,8.12804,mileage,13,238.8556799681857,543157.8162476543,
382,567.0,B5382,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2011,RAY-CAM CC (920 E. HASTINGS),761.0,,12.64916626,10.08721,mileage,14,249.91611468055228,190186.1632719003,
383,569.0,B5496,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2012,RAY-CAM CC (920 E. HASTINGS),7126.0,,183.7144448,10.41417,mileage,13,238.8556799681857,1702085.5754532914,
384,570.0,B7536,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,JERICHO WRKS YD(N.FT.DISCOVRY),4542.0,268.0,63.00222409,3.80999,mileage,13,238.8556799681857,1084882.4984154995,
385,571.0,B7545,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2004,JERICHO WRKS YD(N.FT.DISCOVRY),4893.0,,42.94555604,10.85806,mileage,21,272.7826313892652,1334725.4153876745,
386,572.0,C1411,"TRUCK, PICKUP, HEAVY, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F250,2012,DELTA LANDFILL,10201.0,,211.5249999,46.49665,mileage,13,238.8556799681857,2436566.7913554623,
387,578.0,C1889,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2011,DELTA LANDFILL,10333.0,,537.4511091,61.2364,mileage,14,249.91611468055228,2582383.2129941466,
388,579.0,C7518,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F150,2013,EVANS YARD (955 EVANS AVE.),6769.0,,27.22888947,8.81639,mileage,12,227.79524525581917,1541946.01513664,
389,580.0,C7531,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F150,2003,FRASERVIEW GC (7800 VIVIAN),7683.0,,153.1686068,24.42415,mileage,22,272.7826313892652,2095788.9569637245,
390,581.0,C7542,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),8243.0,555.0,27.37444496,9.6261,mileage,13,238.8556799681857,1968887.3699777548,
391,582.0,C7557,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2006,SUNSET NURSERY (290 E. 51ST),6701.0,,73.66639066,46.45748,mileage,19,272.7826313892652,1827916.412939466,
392,583.0,C7601,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2003,JERICHO WRKS YD(N.FT.DISCOVRY),5709.0,,33.18416667,15.89056,mileage,22,272.7826313892652,1557316.042601315,
393,589.0,D1414,"TRUCK, PICKUP, COMPACT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,RANGER,2011,DELTA LANDFILL,3405.0,,192.9561127,74.99828,mileage,14,249.91611468055228,850964.3704872805,
394,599.0,D1642,"TRUCK, PICKUP, COMPACT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,TOYOTA,TACOMA,2013,DELTA LANDFILL,11522.0,,192.9561127,74.99828,mileage,12,201.69759031652728,2323959.635627027,
395,600.0,D7501,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),12545.0,653.0,143.764167,18.31583,mileage,13,238.8556799681857,2996444.50520089,
396,601.0,D7555,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,JERICHO WRKS YD(N.FT.DISCOVRY),7114.0,863.0,35.96805596,9.54945,mileage,13,238.8556799681857,1699219.307293673,
397,602.0,D7559,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2011,EVANS YARD (955 EVANS AVE.),8369.0,481.0,85.85861087,11.02139,mileage,14,249.91611468055228,2091547.963761542,
398,603.0,D7571,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2008,EVANS YARD (955 EVANS AVE.),8096.0,493.0,132.5330559,18.93335,mileage,17,272.7826313892652,2208448.183727491,
399,604.0,D7572,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,LANGARA GC (290 W. 49TH),5172.0,208.0,52.8625021,9.40917,mileage,13,238.8556799681857,1235361.5767954565,
400,605.0,D7581,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2009,JERICHO WRKS YD(N.FT.DISCOVRY),8918.0,,40.63194454,10.12556,mileage,16,272.7826313892652,2432675.506729467,
401,606.0,D7597,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2009,SUNSET NURSERY (290 E. 51ST),6758.0,,41.89444458,16.62416,mileage,16,272.7826313892652,1843465.0229286542,
402,607.0,D7598,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2009,SUNSET NURSERY (290 E. 51ST),9855.0,,126.8872265,17.36389,mileage,16,272.7826313892652,2688272.8323412086,
403,609.0,D7605,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F150,2005,MCCLEERY GC (7170 MACDONALD),6756.0,,58.62499952,8.67474,mileage,20,272.7826313892652,1842919.4576658756,
404,610.0,D7612,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2011,JERICHO WRKS YD(N.FT.DISCOVRY),10128.0,484.0,108.8847213,25.72,mileage,14,249.91611468055228,2531150.4094846337,
405,611.0,D7614,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,JERICHO WRKS YD(N.FT.DISCOVRY),8073.0,159.0,8.024999619,4.54333,mileage,13,238.8556799681857,1928281.9043831632,
406,612.0,D7615,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2011,EVANS YARD (955 EVANS AVE.),8651.0,600.0,70.21444559,11.9914,mileage,14,249.91611468055228,2162024.308101458,
407,614.0,D7697,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,JERICHO WRKS YD(N.FT.DISCOVRY),10146.0,0.0,130.8677781,17.29638,mileage,13,238.8556799681857,2423429.728957212,
408,615.0,E1416,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2011,DELTA LANDFILL,5150.0,,34.34333277,12.46917,mileage,14,249.91611468055228,1287067.9906048442,
409,616.0,E1641,"TRUCK, SUV, COMPACT, 4X4",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,ESCAPE,2012,DELTA LANDFILL,7303.0,,47.32000053,8.80777,mileage,13,238.8556799681857,1744363.0308076602,
410,617.0,A0128,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,FOCUS,2002,MANITOBA YD. (250 W. 70TH),1607.0,,29.51083422,4.07029,mileage,23,272.7826313892652,438361.68864254915,
411,618.0,A0129,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,MERCEDES,SMARTC,2008,MANITOBA YD. (250 W. 70TH),1323.0,,4.696111202,3.21806,mileage,17,272.7826313892652,360891.4213279979,
412,619.0,A1323,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2004,MANITOBA YD. (250 W. 70TH),18050.0,,132.5561113,49.43755,mileage,21,272.7826313892652,4923726.496576237,
413,620.0,A1341,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E250,2004,MANITOBA YD. (250 W. 70TH),8747.0,,71.23444343,25.85998,mileage,21,272.7826313892652,2386029.6767619024,
414,621.0,A1342,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),3794.0,,154.8552773,15.63194,mileage,22,272.7826313892652,1034937.3034908721,
415,622.0,A1346,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2002,MANITOBA YD. (250 W. 70TH),8260.0,,50.22916645,30.2114,mileage,23,272.7826313892652,2253184.5352753303,
416,623.0,A1348,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),2784.0,,76.05666685,16.52113,mileage,22,272.7826313892652,759426.8457877142,
417,624.0,A1375,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E350,2007,MANITOBA YD. (250 W. 70TH),44606.0,,381.4413818,63.81917,mileage,18,272.7826313892652,12167742.055749564,
418,625.0,A1376,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E350,2010,MANITOBA YD. (250 W. 70TH),13407.0,,536.1777877,27.14527,mileage,15,260.97654939291886,3498912.597710863,
419,629.0,A1839,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FREESTAR,2006,MANITOBA YD. (250 W. 70TH),2872.0,,77.5127762,10.36723,mileage,19,272.7826313892652,783431.7173499697,
420,630.0,A1840,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FREESTAR,2006,MANITOBA YD. (250 W. 70TH),9854.0,,202.5691665,26.83415,mileage,19,272.7826313892652,2688000.0497098193,
421,631.0,A1926,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F350,2003,MANITOBA YD. (250 W. 70TH),5452.0,,67.18944502,29.02,mileage,22,272.7826313892652,1487210.9063342737,
422,633.0,A2516,"TRUCK, PICKUP, HEAVY, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,F250,2012,DELTA LANDFILL,6952.0,,21.40999937,18.40833,mileage,13,238.8556799681857,1660524.687138827,
423,634.0,A5409,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FOCUS,2006,MANITOBA YD. (250 W. 70TH),8762.0,,100.97,30.45942,mileage,19,272.7826313892652,2390121.4162327414,
424,635.0,A5411,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FOCUS,2006,MANITOBA YD. (250 W. 70TH),7356.0,,41.80888844,35.8236,mileage,19,272.7826313892652,2006589.0364994348,
425,638.0,A5649,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,TRANSIT CONNECT,2014,MANITOBA YD. (250 W. 70TH),8470.0,,146.7144448,47.77471,mileage,11,216.7348105434526,1835743.8453030435,
426,639.0,B0147,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Engineering Services,ENGINEERING SEWERS OPER.,MITSUBISHI,I MIEV,2013,MANITOBA YD. (250 W. 70TH),0.0,,1.249722242,0.31583,mileage,12,206.1714740204059,0.0,
427,640.0,B0163,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Engineering Services,ENGINEERING SANITATION OPER.,MITSUBISHI,I MIEV,2013,MANITOBA YD. (250 W. 70TH),5.0,,386.8111095,8.61334,mileage,12,206.1714740204059,1030.8573701020296,
428,641.0,B0204,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FOCUS,2003,MANITOBA YD. (250 W. 70TH),7531.0,,24.81361163,10.68277,mileage,22,272.7826313892652,2054325.9969925561,
429,642.0,B1309,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,1997,MANITOBA YD. (250 W. 70TH),7638.0,,155.1480557,38.83001,mileage,28,272.7826313892652,2083513.7385512076,
430,643.0,B1310,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E250,2006,MANITOBA YD. (250 W. 70TH),17361.0,,150.6149981,41.53696,mileage,19,272.7826313892652,4735779.263549033,
431,644.0,B1324,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,RANGER,2010,MANITOBA YD. (250 W. 70TH),36480.0,,115.143056,31.40332,mileage,15,260.97654939291886,9520424.52185368,
432,645.0,B1326,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E150,2004,MANITOBA YD. (250 W. 70TH),7770.0,,51.46472228,9.38,mileage,21,272.7826313892652,2119521.0458945907,
433,646.0,B1332,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E150,2004,MANITOBA YD. (250 W. 70TH),6486.0,,72.3280549,12.44916,mileage,21,272.7826313892652,1769268.147190774,
434,647.0,B1334,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E150,2002,PUBLIC PARKING E. WING (YUKON),6151.0,,63.52111089,4.87915,mileage,23,272.7826313892652,1677885.9656753703,
435,648.0,B1335,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E150,2002,CITY VEH. PRKG. E. WING (10TH),12185.0,,291.8022228,21.6086,mileage,23,272.7826313892652,3323856.3634781963,
436,659.0,B1856,"TRUCK, REFUSE, LITTER PICKUP",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,RANGER,2008,MANITOBA YD. (250 W. 70TH),16628.0,,127.4375009,44.92391,mileage,17,272.7826313892652,4535829.594740702,
437,660.0,B1883,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SANITATION UTILITY,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),23211.0,,158.4555544,44.00473,mileage,22,272.7826313892652,6331557.657176235,
438,661.0,B1887,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SANITATION UTILITY,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),16681.0,,297.8311049,41.71696,mileage,22,272.7826313892652,4550287.074204332,
439,663.0,B1933,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,F350,2002,MANITOBA YD. (250 W. 70TH),2760.0,,99.0975008,31.00083,mileage,23,272.7826313892652,752880.0626343719,
440,664.0,B1934,"VAN, 1TON, CUBE BODY",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,E350,2006,MANITOBA YD. (250 W. 70TH),2666.0,,385.099443,137.94252,mileage,19,272.7826313892652,727238.495283781,
441,665.0,B1936,"VAN, 1TON, CUBE BODY",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,E350,2000,MANITOBA YD. (250 W. 70TH),5044.0,,480.4508346,57.03082,mileage,25,272.7826313892652,1375915.5927274537,
442,666.0,B1942,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,F250,2007,MANITOBA YD. (250 W. 70TH),5157.0,,17.98972213,4.72473,mileage,18,272.7826313892652,1406740.0300744406,
443,667.0,B1955,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,WINDSTAR,2002,MANITOBA YD. (250 W. 70TH),8200.0,,118.0888898,22.84804,mileage,23,272.7826313892652,2236817.5773919746,
444,668.0,B2505,"CART, ELEC, PERSONNEL",light duty,Engineering Services,ENGINEERING EQUIPMENT OPER.,YAMAHA,G16,2006,MANITOBA YD. (250 W. 70TH),4498.0,4.0,220.990278,18.53695,mileage,19,272.7826313892652,1226976.2759889148,
445,669.0,C0144,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,FOCUS,2004,MANITOBA YD. (250 W. 70TH),9368.0,,16.22611117,12.79917,mileage,21,272.7826313892652,2555427.6908546365,
446,670.0,C0206,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,MERCEDES,SMARTC,2008,MANITOBA YD. (250 W. 70TH),716.0,,389.3633347,19.78249,mileage,17,272.7826313892652,195312.36407471387,
447,671.0,C0258,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,FOCUS,2003,MANITOBA YD. (250 W. 70TH),7680.0,,14.40138888,7.2464,mileage,22,272.7826313892652,2094970.6090695567,
448,674.0,C1304,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2001,MANITOBA YD. (250 W. 70TH),18994.0,,127.4577785,34.39835,mileage,24,272.7826313892652,5181233.300607703,
449,675.0,C1306,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),3785.0,,116.6416667,30.35559,mileage,22,272.7826313892652,1032482.2598083687,
450,676.0,C1308,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,F150,2002,MANITOBA YD. (250 W. 70TH),7854.0,,84.64055586,17.57584,mileage,23,272.7826313892652,2142434.786931289,
451,677.0,C1314,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E350,2002,MANITOBA YD. (250 W. 70TH),12449.0,,55.19555517,38.81751,mileage,23,272.7826313892652,3395870.9781649625,
452,678.0,C1315,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E350,2002,MANITOBA YD. (250 W. 70TH),25576.0,,388.1111114,50.76695,mileage,23,272.7826313892652,6976688.580411847,
453,680.0,C1317,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E450,2004,MANITOBA YD. (250 W. 70TH),13127.0,,153.6030538,62.81333,mileage,21,272.7826313892652,3580817.6022468843,
454,682.0,C1329,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E150,2009,MANITOBA YD. (250 W. 70TH),10285.0,,20.09305525,5.46889,mileage,16,272.7826313892652,2805569.3638385925,
455,694.0,C1371,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING SEWERS OPER.,FORD,E450,2004,MANITOBA YD. (250 W. 70TH),20985.0,,509.3213876,136.23307,mileage,21,272.7826313892652,5724343.51970373,
456,732.0,C1754,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,FREESTAR,2006,NATIONAL YD. (701 NATIONAL),8854.0,,282.0005615,50.85416,mileage,19,272.7826313892652,2415217.418320554,
457,733.0,C1842,"TRUCK, REFUSE, LITTER PICKUP",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,RANGER,2009,MANITOBA YD. (250 W. 70TH),8640.0,,380.5197184,125.79001,mileage,16,272.7826313892652,2356841.9352032514,
458,734.0,C1843,"TRUCK, REFUSE, LITTER PICKUP",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,RANGER,2009,MANITOBA YD. (250 W. 70TH),16553.0,,186.602499,61.7264,mileage,16,272.7826313892652,4515370.897386507,
459,735.0,C1844,"TRUCK, REFUSE, LITTER PICKUP",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,RANGER,2009,MANITOBA YD. (250 W. 70TH),11841.0,,197.5411116,48.0528,mileage,16,272.7826313892652,3230019.1382802892,
460,736.0,C1845,"TRUCK, REFUSE, LITTER PICKUP",light duty,Engineering Services,ENGINEERING SANITATION OPER.,FORD,RANGER,2009,MANITOBA YD. (250 W. 70TH),19133.0,,186.2797204,39.25863,mileage,16,272.7826313892652,5219150.086370811,
