,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour),Priority Score,Priority rank,Prioritized
308,D0292,"AUTO, PASSENGER, COMPACT (HIGH USE)",light duty,Engineering Services,ENGINEERING PROJECTS,FORD,FOCUS,2007,CROSSROADS (507 W. BROADWAY),4914.0,,12.74111092,6.75555,mileage,18,272.7826313892652,1340453.8506468493,,0.611693631608293,326.0,0
309,D0297,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,SMART,FORTWO COUPE,2005,PARKING ENFORCE.(1125 HOWE ST),332.0,,198.2486117,17.17221,mileage,20,272.7826313892652,90563.83362123604,,0.6614761816706293,120.0,0
310,D0298,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,SMART,FORTWO COUPE,2005,PARKING ENFORCE.(1125 HOWE ST),377.0,,41.42805481,5.40833,mileage,20,272.7826313892652,102839.05203375296,,0.6150976033669651,305.0,0
311,D0299,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,FORD,FOCUS,2003,PARKING ENFORCE.(1125 HOWE ST),7897.0,,395.5752695,30.44276,mileage,22,272.7826313892652,2154164.440081028,,0.71761019956389,28.0,1
312,D0406,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,DODGE,GRAND CARAVAN,2012,RICHARDS (814 RICHARDS),5.0,,311.2988825,25.69279,mileage,13,228.41661799246896,1142.083089962345,,0.34892625301203056,417.0,0
313,D0446,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E150,2009,MANITOBA YD. (250 W. 70TH),8882.0,,96.09583378,20.41749,mileage,16,272.7826313892652,2422855.3319994533,,0.6471015097055427,166.0,0
314,D0447,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,MERCEDES,SMARTC,2008,NATIONAL YD. (701 NATIONAL),2362.0,,20.74250019,7.59722,mileage,17,272.7826313892652,644312.5753414443,,0.6144105112520861,311.0,0
315,D0454,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SOLID WASTE MNGMNT,FORD,FOCUS,2006,CROSSROADS (507 W. BROADWAY),5470.0,,22.69694471,8.88833,mileage,19,272.7826313892652,1492120.9936992803,,0.6166500724859661,298.0,0
316,D0456,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,FOCUS,2006,NATIONAL YD. (701 NATIONAL),2142.0,,7.843888998,5.00195,mileage,19,272.7826313892652,584300.3964358061,,0.6082328167395173,338.0,0
317,D0483,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,MITSUBISHI,I MIEV,2012,MANITOBA YD. (250 W. 70TH),80.0,,218.4508348,2.23722,mileage,13,224.4398324779102,17955.186598232816,,0.2665087801731679,434.0,0
318,D1004,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),8948.0,,14.04527795,7.18279,mileage,12,201.69759031652728,1804790.038152286,,0.058114905343827045,497.0,0
319,D1005,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,TRANSIT CONNECT,2013,MANITOBA YD. (250 W. 70TH),3463.0,,4.987222195,3.465,mileage,12,227.7952452558192,788854.9343209018,,0.2545792524221875,448.0,0
320,D1009,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),13682.0,,9.284444571,7.46751,mileage,12,201.69759031652728,2759626.4307107264,,0.0576387464130797,498.0,0
321,D1026,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),6274.0,,10.4202776,7.80555,mileage,12,201.69759031652728,1265450.681645892,,0.058341720357899474,496.0,0
322,D1032,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),5662.0,,101.4019439,11.63471,mileage,12,201.69759031652728,1142011.7563721775,,0.08089966317912439,480.0,0
323,D1070,"VAN, PANEL, LIGHT",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E150,2006,MANITOBA YD. (250 W. 70TH),8681.0,,217.5566626,23.9089,mileage,19,272.7826313892652,2368026.023090211,,0.6748637987662187,82.0,0
324,D1071,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E150,2006,MANITOBA YD. (250 W. 70TH),6064.0,,224.4813898,23.4853,mileage,19,272.7826313892652,1654153.876744504,,0.6755426345108463,81.0,0
325,D1072,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,TRANSIT CONNECT,2013,MANITOBA YD. (250 W. 70TH),10250.0,,71.34333488,19.68749,mileage,12,227.7952452558192,2334901.2638721466,,0.29052846677800437,427.0,0
326,D1077,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,TRANSIT CONNECT,2013,MANITOBA YD. (250 W. 70TH),11394.0,,38.69694439,12.95668,mileage,12,227.7952452558192,2595499.024444804,,0.2746572703847745,430.0,0
327,D1096,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F250,2012,MANITOBA YD. (250 W. 70TH),7069.0,,437.955557,54.69111,mileage,13,238.8556799681857,1688470.8016951047,,0.4961111592573281,373.0,0
328,D1098,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,TRANSIT CONNECT,2013,MANITOBA YD. (250 W. 70TH),7677.0,,10.36249977,8.97055,mileage,12,227.7952452558192,1748784.0978289235,,0.2635763576752963,440.0,0
329,D1106,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),9845.0,,109.7749995,35.94526,mileage,12,201.69759031652728,1985712.7766662112,,0.11775741733895316,469.0,0
330,D1107,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,RANGER,2006,NATIONAL YD. (701 NATIONAL),4267.0,,91.56555599,18.18138,mileage,19,272.7826313892652,1163963.488137995,,0.6430087602451472,179.0,0
331,D1109,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,RANGER,2010,NATIONAL YD. (701 NATIONAL),8342.0,,32.48611057,7.62528,mileage,15,260.97654939291886,2177066.3750357293,,0.524561400330978,367.0,0
332,D1115,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,NATIONAL YD. (701 NATIONAL),15027.0,,163.6461115,14.25472,mileage,12,201.69759031652728,3030909.6896864558,,0.0963329255278533,471.0,0
333,D1256,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,NATIONAL YD. (701 NATIONAL),9019.0,,18.14666694,7.22582,mileage,12,201.69759031652728,1819110.56706476,,0.05894367251193217,494.0,0
334,D1257,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,F250,2006,NATIONAL YD. (701 NATIONAL),4298.0,,26.70138931,1.39139,mileage,19,272.7826313892652,1172419.7497110618,,0.6065144189956151,341.0,0
335,D1635,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F150,2013,NATIONAL YD. (701 NATIONAL),15146.0,,29.37027764,6.74139,mileage,12,227.7952452558192,3450186.7846446373,,0.2638915136480091,439.0,0
336,D1640,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,RANGER,2005,NATIONAL YD. (701 NATIONAL),3355.0,,42.66472226,7.51501,mileage,20,272.7826313892652,915185.7283109848,,0.6183870768410109,290.0,0
337,D1646,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS MAINTENANCE,FORD,E250,2006,NATIONAL YD. (701 NATIONAL),11008.0,,229.1774971,30.75166,mileage,19,272.7826313892652,3002791.2063330314,,0.6869691370006613,62.0,1
338,D1649,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F250,2006,NATIONAL YD. (701 NATIONAL),9622.0,,152.4583321,73.54806,mileage,19,272.7826313892652,2624714.47922751,,0.7347656019339184,17.0,1
339,D1664,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F250,2006,NATIONAL YD. (701 NATIONAL),13445.0,,145.5924975,36.64945,mileage,19,272.7826313892652,3667562.479028671,,0.6799144777347895,72.0,1
340,D1665,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS MAINTENANCE,FORD,E150,2009,NATIONAL YD. (701 NATIONAL),11631.0,,83.94944511,33.44916,mileage,16,272.7826313892652,3172734.785688543,,0.6637510933497486,111.0,0
341,D1760,"TRUCK, PICKUP, COMPACT",light duty,Community Services Group,CEMETERY,FORD,RANGER,2011,MNTN VIEW CEMETERY(5455FRASER),7689.0,,24.07444525,7.89584,mileage,14,249.91611468055228,1921605.0057787665,,0.4371143937929444,393.0,0
342,D1885,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,MERCEDES,SMARTC,2008,PARKING ENFORCE.(1125 HOWE ST),5021.0,,7.98888889,1.56279,mileage,17,272.7826313892652,1369641.5922055005,,0.6032670364998806,348.0,0
343,D1902,"VAN, PANEL, POUND",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,GM,SAVANA,2006,POUND (1280 RAYMUR),8520.0,,114.9147233,33.85498,mileage,19,272.7826313892652,2324108.01943654,,0.670125757882297,92.0,0
344,D1903,"VAN, PANEL, POUND",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,GM,SAVANA,2010,POUND (1280 RAYMUR),12150.0,,118.6447227,21.65942,mileage,15,260.97654939291886,3170865.075123964,,0.5610335020305108,359.0,0
345,D1905,"VAN, PANEL, POUND",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,MERCEDES,SPRINTER,2012,POUND (1280 RAYMUR),14126.0,,145.7227773,20.10664,mileage,13,230.65355984440825,3258212.186362111,,0.32732794448766,423.0,0
346,D1906,"VAN, PANEL, POUND",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,MERCEDES,SPRINTER,2012,POUND (1280 RAYMUR),18630.0,,264.9727777,30.13388,mileage,13,230.65355984440825,4297075.819901326,,0.36416569228086465,406.0,0
347,D1917,"VAN, PANEL, POUND",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,GM,SAVANA,2010,POUND (1280 RAYMUR),8691.0,,121.9419426,17.89447,mileage,15,260.97654939291886,2268147.1907738578,,0.5561837055466672,360.0,0
348,D7309,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TOYOTA,PRIUS C,2013,EVANS YARD (955 EVANS AVE.),30450.0,,15.48333311,5.83444,mileage,12,201.69759031652728,6141691.625138256,,0.05642609439363886,500.0,0
349,D7508,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F150,2013,EVANS YARD (955 EVANS AVE.),10731.0,,3.845833302,2.33973,mileage,12,227.7952452558192,2444470.7768401955,,0.2527323629602795,450.0,0
350,D7513,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F150,2013,STANLEY PARK SERVICE YD.,11369.0,,11.45722234,5.15333,mileage,12,227.7952452558192,2589804.143313408,,0.2582391657808125,445.0,0
351,D7515,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F150,2013,STANLEY PARK SERVICE YD.,10497.0,,18.99555588,8.87277,mileage,12,227.7952452558192,2391166.689450334,,0.26504739101308655,437.0,0
352,D7535,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F150,2013,STANLEY PARK SERVICE YD.,6966.0,,12.38194442,3.4475,mileage,12,227.7952452558192,1586821.6784520363,,0.2559354654358785,447.0,0
353,D7548,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F150,2005,EVANS YARD (955 EVANS AVE.),7037.0,,67.87861204,14.49026,mileage,20,272.7826313892652,1919571.3770862592,,0.6332244665923699,215.0,0
354,D7556,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F150,2013,STANLEY PARK SERVICE YD.,4131.0,,10.8349998,5.87056,mileage,12,227.7952452558192,941022.158151789,,0.2591641641554526,443.0,0
355,D7575,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F150,2013,EVANS YARD (955 EVANS AVE.),13510.0,,8.852777541,4.92167,mileage,12,227.7952452558192,3077513.763406117,,0.2574162379471847,446.0,0
356,D7578,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),10618.0,605.0,37.55416656,6.80805,mileage,13,238.8556799681857,2536169.609902196,,0.35178552890298875,415.0,0
357,D7613,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F150,2013,STANLEY PARK SERVICE YD.,7629.0,,8.6897223,8.58138,mileage,12,227.7952452558192,1737849.9260566444,,0.2626988327853705,442.0,0
358,D7621,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F150,2009,SUNSET NURSERY (290 E. 51ST),8746.0,,141.2361106,24.60554,mileage,16,272.7826313892652,2385756.894130513,,0.6616155408777501,119.0,0
359,D7625,"VAN, PANEL, COMPACT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,DODGE,GRAND CARAVAN,2008,EVANS YARD (955 EVANS AVE.),20402.0,,36.67388898,9.27584,mileage,17,272.7826313892652,5565311.245603789,,0.6198240798261833,282.0,0
360,D7631,"VAN, PANEL, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,E150,2006,STANLEY PARK SERVICE YD.,22014.0,,359.6611143,115.04028,mileage,19,272.7826313892652,6005036.847403284,,0.8337162546632098,6.0,1
361,D9268,"AUTO, PASSENGER, MID-SIZE",light duty,Corporate Services Group,FINANCE ADMINISTRATION,FORD,FUSION,2010,FIRE HALL # 1,19238.0,,148.4563882,29.13916,mileage,15,260.97654939291886,5020666.857220973,,0.577462337233624,352.0,0
362,E0201,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING EQS LOANER POOL,MERCEDES,SMARTC,2008,NATIONAL YD. (701 NATIONAL),1603.0,,459.4588958,6.3625,mileage,17,272.7826313892652,437270.5581169921,,0.6945871056307144,49.0,1
363,E0222,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING EQS LOANER POOL,TOYOTA,PRIUS C,2013,NATIONAL YD. (701 NATIONAL),5616.0,,61.9313888,3.07695,mileage,12,201.69759031652728,1132733.6672176172,,0.06110113740276971,491.0,0
364,E0296,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,TOYOTA,PRIUS C,2013,PARKING ENFORCE.(1125 HOWE ST),12723.0,,519.4641619,60.68976,mileage,12,201.69759031652728,2566198.4415971767,,0.23022647729603143,453.0,0
365,E0435,"AUTO, PASSENGER, COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,TOYOTA,PRIUS,2004,MANITOBA YD. (250 W. 70TH),4410.0,,85.2858336,22.80832,mileage,21,245.44223097667367,1082400.238607131,,0.4353055493472745,394.0,0
366,E1114,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,NATIONAL YD. (701 NATIONAL),8251.0,,19.16666722,7.26472,mileage,12,201.69759031652728,1664206.8177016666,,0.05919072174205306,492.0,0
367,E1659,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING SMALL EQUIP. POOL,FORD,E250,2009,MANITOBA YD. (250 W. 70TH),7256.0,,29.21805596,9.53417,mileage,16,272.7826313892652,1979310.7733605085,,0.6188060789052685,287.0,0
368,E1794,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING SOLID WASTE MNGMNT,DODGE,GRAND CARAVAN,2012,CROSSROADS (507 W. BROADWAY),4447.0,,81.40749937,22.6411,mileage,13,228.41661799246896,1015768.7002125096,,0.30154333162389113,425.0,0
369,A1422,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2002,SOUTH SIDE TRANSFER STATION,10150.0,,95.32194404,32.48225,mileage,23,272.7826313892652,2768743.7086010417,,0.6644721826563347,108.0,0
370,A1423,"TRUCK, SUV, COMPACT, 4X4",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,ESCAPE,2005,DELTA LANDFILL,7661.0,,64.44972086,25.92416,mileage,20,272.7826313892652,2089787.7390731608,,0.6491832189079241,161.0,0
371,A5471,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2008,BRITANNIA CC (1060 NAPIER),18.0,,66.46388841,34.26306,mileage,17,272.7826313892652,4910.087365006773,,0.6616657139009097,118.0,0
372,A5507,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2005,MOUNT PLEASANT CC (3161 Ontario),177.0,,14.93861127,11.23834,mileage,20,272.7826313892652,48282.52575589994,,0.6186121926219877,288.0,0
373,A5640,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2013,DELTA LANDFILL,6830.0,,17.28472252,9.57721,mileage,12,227.7952452558192,1555841.525097245,,0.2657504267990612,436.0,0
374,A7524,"AUTO, PASSENGER, COMPACT WAGON",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,FOCUS,2003,SUNSET NURSERY (290 E. 51ST),3060.0,,252.5425014,12.61333,mileage,22,272.7826313892652,834714.8520511515,,0.6650019234762834,106.0,0
375,A7529,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2003,SUNSET NURSERY (290 E. 51ST),5997.0,,285.4708294,30.31249,mileage,22,272.7826313892652,1635877.440441423,,0.6968493260871758,46.0,1
376,A7538,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,STANLEY PARK SERVICE YD.,12029.0,,27.22888899,4.79222,mileage,20,272.7826313892652,3281302.272981471,,0.6115502016922016,327.0,0
377,A7539,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,EVANS YARD (955 EVANS AVE.),5520.0,,67.30722219,13.70612,mileage,20,272.7826313892652,1505760.1252687438,,0.6319793174588644,218.0,0
378,A7558,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2006,JERICHO WRKS YD(N.FT.DISCOVRY),4445.0,,13.26666665,12.78027,mileage,19,272.7826313892652,1212518.7965252835,,0.620538337787099,280.0,0
379,A7582,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2005,SUNSET NURSERY (290 E. 51ST),16014.0,,51.36111164,21.75919,mileage,20,272.7826313892652,4368341.059067693,,0.6406911809371988,190.0,0
380,B1418,"TRUCK, SUV, COMPACT, 4X4",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,ESCAPE,2006,DELTA LANDFILL,2093.0,,37.32916676,26.37668,mileage,19,272.7826313892652,570934.0474977321,,0.6447730098414637,173.0,0
381,B5381,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2012,THUNDERBIRD CC (2311 CASSIAR),2274.0,,75.30472279,8.12804,mileage,13,238.8556799681857,543157.8162476543,,0.3607551100270984,407.0,0
382,B5382,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2011,RAY-CAM CC (920 E. HASTINGS),761.0,,12.64916626,10.08721,mileage,14,249.91611468055228,190186.1632719003,,0.43816107831937195,391.0,0
383,B5496,"VAN, PASSENGER, 10+ PASSENGER",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,E350,2012,RAY-CAM CC (920 E. HASTINGS),7126.0,,183.7144448,10.41417,mileage,13,238.8556799681857,1702085.5754532914,,0.3843291593084026,403.0,0
384,B7536,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,JERICHO WRKS YD(N.FT.DISCOVRY),4542.0,268.0,63.00222409,3.80999,mileage,13,238.8556799681857,1084882.4984154997,,0.35218771072472965,414.0,0
385,B7545,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,RANGER,2004,JERICHO WRKS YD(N.FT.DISCOVRY),4893.0,,42.94555604,10.85806,mileage,21,272.7826313892652,1334725.4153876745,,0.6232928895319282,264.0,0
386,C1411,"TRUCK, PICKUP, HEAVY, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F250,2012,DELTA LANDFILL,10201.0,,211.5249999,46.49665,mileage,13,238.8556799681857,2436566.7913554623,,0.44190873057355473,387.0,0
387,C1889,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F150,2011,DELTA LANDFILL,10333.0,,537.4511091,61.2364,mileage,14,249.91611468055228,2582383.2129941466,,0.6104711964463183,333.0,0
388,C7518,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F150,2013,EVANS YARD (955 EVANS AVE.),6769.0,,27.22888947,8.81639,mileage,12,227.7952452558192,1541946.01513664,,0.26650384409239924,435.0,0
389,C7531,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F150,2003,FRASERVIEW GC (7800 VIVIAN),7683.0,,153.1686068,24.42415,mileage,22,272.7826313892652,2095788.9569637245,,0.6635816541885862,112.0,0
390,C7542,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),8243.0,555.0,27.37444496,9.6261,mileage,13,238.8556799681857,1968887.3699777548,,0.3539747272141143,412.0,0
391,C7557,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2006,SUNSET NURSERY (290 E. 51ST),6701.0,,73.66639066,46.45748,mileage,19,272.7826313892652,1827916.412939466,,0.6807149207668118,71.0,1
392,C7601,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F250,2003,JERICHO WRKS YD(N.FT.DISCOVRY),5709.0,,33.18416667,15.89056,mileage,22,272.7826313892652,1557316.042601315,,0.6287751221017528,232.0,0
393,D1414,"TRUCK, PICKUP, COMPACT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,RANGER,2011,DELTA LANDFILL,3405.0,,192.9561127,74.99828,mileage,14,249.91611468055228,850964.3704872805,,0.5660853535746504,356.0,0
